Date,AAVE,ADA,ALGO,AMP,ANKR,AR,ATOM,AUDIO,AVAX,AXS,BAT,BCH,BNB,BORA,BSV,BTC,BTCB,BTT,CAKE,CELO,CHZ,COMP,CRO,CRV,DAI,DASH,DCR,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FLOW,FTM,FTT,GALA,GRT,HBAR,HNT,HOT,HT,ICP,ICX,IMX,IOTX,KCS,KDA,KLAY,KSM,LEO,LINK,LPT,LRC,LTC,LUNA,MANA,MATIC,MINA,MIOTA,MKR,NEAR,NEO,NEXO,OKB,OMG,ONE,QNT,QTUM,ROSE,RUNE,RVN,SAND,SC,SHIB,SOL,STX,TFUEL,THETA,TRX,TUSD,UNI,VET,WAVES,WAXP,WBTC,XEC,XEM,XLM,XMR,XRP,XTZ,ZEC,ZEN
2013-06-01,,,,,,,,,,,,,,,,129.3000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8264999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-02,,,,,,,,,,,,,,,,122.29199981689453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7271199226379395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-03,,,,,,,,,,,,,,,,122.22200012207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.725559949874878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-04,,,,,,,,,,,,,,,,121.41999816894531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.866729974746704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05,,,,,,,,,,,,,,,,121.6500015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8624300956726074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-06,,,,,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.754120111465454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-07,,,,,,,,,,,,,,,,111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.602410078048706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-08,,,,,,,,,,,,,,,,108.30000305175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.562380075454712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-09,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.382999897003174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-10,,,,,,,,,,,,,,,,106.3499984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.487529993057251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
